_ws.col.Time,frame.time_relative,tcp.time_relative,frame.number,frame.len,ip.src,tcp.srcport,ip.dst,tcp.dstport,tcp.len,tcp.seq,tcp.ack
"05:21:46.252747","1.446499000","1.446499000","811","52","100.64.0.2","32796","172.26.191.172","8081","0","1","103701"
"05:21:46.253054","1.446806000","1.446806000","812","296","172.26.191.172","8081","100.64.0.2","32796","244","121025","1"
"05:21:46.253063","1.446815000","1.446815000","813","296","172.26.191.172","8081","100.64.0.2","32796","244","121269","1"
"05:21:46.254948","1.448700000","1.448700000","814","296","172.26.191.172","8081","100.64.0.2","32796","244","121513","1"
"05:21:46.254957","1.448709000","1.448709000","815","296","172.26.191.172","8081","100.64.0.2","32796","244","121757","1"
"05:21:46.258821","1.452573000","1.452573000","816","296","172.26.191.172","8081","100.64.0.2","32796","244","122001","1"
"05:21:46.258835","1.452587000","1.452587000","817","296","172.26.191.172","8081","100.64.0.2","32796","244","122245","1"
"05:21:46.264964","1.458716000","1.458716000","818","52","100.64.0.2","32796","172.26.191.172","8081","0","1","104189"
"05:21:46.264969","1.458721000","1.458721000","819","52","100.64.0.2","32796","172.26.191.172","8081","0","1","104921"
"05:21:46.265301","1.459053000","1.459053000","820","296","172.26.191.172","8081","100.64.0.2","32796","244","122489","1"
"05:21:46.265310","1.459062000","1.459062000","821","296","172.26.191.172","8081","100.64.0.2","32796","244","122733","1"
"05:21:46.267210","1.460962000","1.460962000","822","296","172.26.191.172","8081","100.64.0.2","32796","244","122977","1"
"05:21:46.267219","1.460971000","1.460971000","823","296","172.26.191.172","8081","100.64.0.2","32796","244","123221","1"
"05:21:46.276356","1.470108000","1.470108000","824","52","100.64.0.2","32796","172.26.191.172","8081","0","1","105409"
"05:21:46.276368","1.470120000","1.470120000","825","52","100.64.0.2","32796","172.26.191.172","8081","0","1","106141"
"05:21:46.276732","1.470484000","1.470484000","826","296","172.26.191.172","8081","100.64.0.2","32796","244","123465","1"
"05:21:46.276742","1.470494000","1.470494000","827","296","172.26.191.172","8081","100.64.0.2","32796","244","123709","1"
"05:21:46.278636","1.472388000","1.472388000","828","296","172.26.191.172","8081","100.64.0.2","32796","244","123953","1"
"05:21:46.278649","1.472401000","1.472401000","829","296","172.26.191.172","8081","100.64.0.2","32796","244","124197","1"
"05:21:46.282458","1.476210000","1.476210000","830","296","172.26.191.172","8081","100.64.0.2","32796","244","124441","1"
"05:21:46.282472","1.476224000","1.476224000","831","296","172.26.191.172","8081","100.64.0.2","32796","244","124685","1"
"05:21:46.288906","1.482658000","1.482658000","832","52","100.64.0.2","32796","172.26.191.172","8081","0","1","106629"
"05:21:46.288913","1.482665000","1.482665000","833","52","100.64.0.2","32796","172.26.191.172","8081","0","1","107117"
"05:21:46.289265","1.483017000","1.483017000","834","296","172.26.191.172","8081","100.64.0.2","32796","244","124929","1"
"05:21:46.289275","1.483027000","1.483027000","835","296","172.26.191.172","8081","100.64.0.2","32796","244","125173","1"
"05:21:46.291184","1.484936000","1.484936000","836","296","172.26.191.172","8081","100.64.0.2","32796","244","125417","1"
"05:21:46.291208","1.484960000","1.484960000","837","296","172.26.191.172","8081","100.64.0.2","32796","244","125661","1"
"05:21:46.300289","1.494041000","1.494041000","838","52","100.64.0.2","32796","172.26.191.172","8081","0","1","107605"
"05:21:46.300300","1.494052000","1.494052000","839","52","100.64.0.2","32796","172.26.191.172","8081","0","1","108581"
"05:21:46.300661","1.494413000","1.494413000","840","296","172.26.191.172","8081","100.64.0.2","32796","244","125905","1"
"05:21:46.300671","1.494423000","1.494423000","841","296","172.26.191.172","8081","100.64.0.2","32796","244","126149","1"
"05:21:46.302584","1.496336000","1.496336000","842","296","172.26.191.172","8081","100.64.0.2","32796","244","126393","1"
"05:21:46.302599","1.496351000","1.496351000","843","296","172.26.191.172","8081","100.64.0.2","32796","244","126637","1"
"05:21:46.306429","1.500181000","1.500181000","844","296","172.26.191.172","8081","100.64.0.2","32796","244","126881","1"
"05:21:46.306444","1.500196000","1.500196000","845","296","172.26.191.172","8081","100.64.0.2","32796","244","127125","1"
"05:21:46.312941","1.506693000","1.506693000","846","52","100.64.0.2","32796","172.26.191.172","8081","0","1","109069"
"05:21:46.312952","1.506704000","1.506704000","847","52","100.64.0.2","32796","172.26.191.172","8081","0","1","109801"
"05:21:46.313325","1.507077000","1.507077000","848","296","172.26.191.172","8081","100.64.0.2","32796","244","127369","1"
"05:21:46.313339","1.507091000","1.507091000","849","296","172.26.191.172","8081","100.64.0.2","32796","244","127613","1"
"05:21:46.315263","1.509015000","1.509015000","850","296","172.26.191.172","8081","100.64.0.2","32796","244","127857","1"
"05:21:46.315277","1.509029000","1.509029000","851","296","172.26.191.172","8081","100.64.0.2","32796","244","128101","1"
"05:21:46.319089","1.512841000","1.512841000","852","296","172.26.191.172","8081","100.64.0.2","32796","244","128345","1"
"05:21:46.319104","1.512856000","1.512856000","853","296","172.26.191.172","8081","100.64.0.2","32796","244","128589","1"
"05:21:46.323355","1.517107000",,"854","76",,,,,,,
"05:21:46.324212","1.517964000","1.517964000","855","52","100.64.0.2","32796","172.26.191.172","8081","0","1","110289"
"05:21:46.324222","1.517974000","1.517974000","856","52","100.64.0.2","32796","172.26.191.172","8081","0","1","111021"
"05:21:46.324598","1.518350000","1.518350000","857","296","172.26.191.172","8081","100.64.0.2","32796","244","128833","1"
"05:21:46.324610","1.518362000","1.518362000","858","296","172.26.191.172","8081","100.64.0.2","32796","244","129077","1"
"05:21:46.326576","1.520328000","1.520328000","859","296","172.26.191.172","8081","100.64.0.2","32796","244","129321","1"
"05:21:46.326590","1.520342000","1.520342000","860","296","172.26.191.172","8081","100.64.0.2","32796","244","129565","1"
"05:21:46.336815","1.530567000","1.530567000","861","52","100.64.0.2","32796","172.26.191.172","8081","0","1","111509"
"05:21:46.336822","1.530574000","1.530574000","862","52","100.64.0.2","32796","172.26.191.172","8081","0","1","111997"
"05:21:46.337182","1.530934000","1.530934000","863","296","172.26.191.172","8081","100.64.0.2","32796","244","129809","1"
"05:21:46.337196","1.530948000","1.530948000","864","296","172.26.191.172","8081","100.64.0.2","32796","244","130053","1"
"05:21:46.339071","1.532823000","1.532823000","865","296","172.26.191.172","8081","100.64.0.2","32796","244","130297","1"
"05:21:46.339084","1.532836000","1.532836000","866","296","172.26.191.172","8081","100.64.0.2","32796","244","130541","1"
"05:21:46.348349","1.542101000","1.542101000","867","52","100.64.0.2","32796","172.26.191.172","8081","0","1","112485"
"05:21:46.348356","1.542108000","1.542108000","868","52","100.64.0.2","32796","172.26.191.172","8081","0","1","113461"
"05:21:46.348716","1.542468000","1.542468000","869","296","172.26.191.172","8081","100.64.0.2","32796","244","130785","1"
"05:21:46.348729","1.542481000","1.542481000","870","296","172.26.191.172","8081","100.64.0.2","32796","244","131029","1"
"05:21:46.350636","1.544388000","1.544388000","871","296","172.26.191.172","8081","100.64.0.2","32796","244","131273","1"
"05:21:46.350649","1.544401000","1.544401000","872","296","172.26.191.172","8081","100.64.0.2","32796","244","131517","1"
"05:21:46.354540","1.548292000","1.548292000","873","296","172.26.191.172","8081","100.64.0.2","32796","244","131761","1"
"05:21:46.354555","1.548307000","1.548307000","874","296","172.26.191.172","8081","100.64.0.2","32796","244","132005","1"
"05:21:46.360852","1.554604000","1.554604000","875","52","100.64.0.2","32796","172.26.191.172","8081","0","1","113949"
"05:21:46.360859","1.554611000","1.554611000","876","52","100.64.0.2","32796","172.26.191.172","8081","0","1","114681"
"05:21:46.361229","1.554981000","1.554981000","877","296","172.26.191.172","8081","100.64.0.2","32796","244","132249","1"
"05:21:46.361241","1.554993000","1.554993000","878","296","172.26.191.172","8081","100.64.0.2","32796","244","132493","1"
"05:21:46.363151","1.556903000","1.556903000","879","296","172.26.191.172","8081","100.64.0.2","32796","244","132737","1"
"05:21:46.363164","1.556916000","1.556916000","880","296","172.26.191.172","8081","100.64.0.2","32796","244","132981","1"
"05:21:46.367000","1.560752000","1.560752000","881","296","172.26.191.172","8081","100.64.0.2","32796","244","133225","1"
"05:21:46.367014","1.560766000","1.560766000","882","296","172.26.191.172","8081","100.64.0.2","32796","244","133469","1"
"05:21:46.372300","1.566052000","1.566052000","883","52","100.64.0.2","32796","172.26.191.172","8081","0","1","115169"
"05:21:46.372308","1.566060000","1.566060000","884","52","100.64.0.2","32796","172.26.191.172","8081","0","1","115901"
"05:21:46.372662","1.566414000","1.566414000","885","296","172.26.191.172","8081","100.64.0.2","32796","244","133713","1"
"05:21:46.372672","1.566424000","1.566424000","886","296","172.26.191.172","8081","100.64.0.2","32796","244","133957","1"
"05:21:46.374575","1.568327000","1.568327000","887","296","172.26.191.172","8081","100.64.0.2","32796","244","134201","1"
"05:21:46.374588","1.568340000","1.568340000","888","296","172.26.191.172","8081","100.64.0.2","32796","244","134445","1"
"05:21:46.378442","1.572194000","1.572194000","889","296","172.26.191.172","8081","100.64.0.2","32796","244","134689","1"
"05:21:46.378456","1.572208000","1.572208000","890","296","172.26.191.172","8081","100.64.0.2","32796","244","134933","1"
"05:21:46.384799","1.578551000","1.578551000","891","52","100.64.0.2","32796","172.26.191.172","8081","0","1","116389"
"05:21:46.384806","1.578558000","1.578558000","892","52","100.64.0.2","32796","172.26.191.172","8081","0","1","116877"
"05:21:46.385181","1.578933000","1.578933000","893","296","172.26.191.172","8081","100.64.0.2","32796","244","135177","1"
"05:21:46.385195","1.578947000","1.578947000","894","296","172.26.191.172","8081","100.64.0.2","32796","244","135421","1"
"05:21:46.387098","1.580850000","1.580850000","895","296","172.26.191.172","8081","100.64.0.2","32796","244","135665","1"
"05:21:46.387111","1.580863000","1.580863000","896","296","172.26.191.172","8081","100.64.0.2","32796","244","135909","1"
"05:21:46.387277","1.581029000",,"897","76",,,,,,,
"05:21:46.396237","1.589989000","1.589989000","898","52","100.64.0.2","32796","172.26.191.172","8081","0","1","117365"
"05:21:46.396247","1.589999000","1.589999000","899","52","100.64.0.2","32796","172.26.191.172","8081","0","1","118341"
"05:21:46.396615","1.590367000","1.590367000","900","296","172.26.191.172","8081","100.64.0.2","32796","244","136153","1"
"05:21:46.396625","1.590377000","1.590377000","901","296","172.26.191.172","8081","100.64.0.2","32796","244","136397","1"
"05:21:46.398528","1.592280000","1.592280000","902","296","172.26.191.172","8081","100.64.0.2","32796","244","136641","1"
"05:21:46.398541","1.592293000","1.592293000","903","296","172.26.191.172","8081","100.64.0.2","32796","244","136885","1"
"05:21:46.402424","1.596176000","1.596176000","904","296","172.26.191.172","8081","100.64.0.2","32796","244","137129","1"
"05:21:46.402438","1.596190000","1.596190000","905","296","172.26.191.172","8081","100.64.0.2","32796","244","137373","1"
"05:21:46.408836","1.602588000","1.602588000","906","52","100.64.0.2","32796","172.26.191.172","8081","0","1","118829"
"05:21:46.408843","1.602595000","1.602595000","907","52","100.64.0.2","32796","172.26.191.172","8081","0","1","119561"
"05:21:46.409216","1.602968000","1.602968000","908","296","172.26.191.172","8081","100.64.0.2","32796","244","137617","1"
"05:21:46.409229","1.602981000","1.602981000","909","296","172.26.191.172","8081","100.64.0.2","32796","244","137861","1"
"05:21:46.411144","1.604896000","1.604896000","910","296","172.26.191.172","8081","100.64.0.2","32796","244","138105","1"
"05:21:46.411156","1.604908000","1.604908000","911","296","172.26.191.172","8081","100.64.0.2","32796","244","138349","1"
"05:21:46.420250","1.614002000","1.614002000","912","52","100.64.0.2","32796","172.26.191.172","8081","0","1","120049"
"05:21:46.420260","1.614012000","1.614012000","913","52","100.64.0.2","32796","172.26.191.172","8081","0","1","120781"
"05:21:46.420635","1.614387000","1.614387000","914","296","172.26.191.172","8081","100.64.0.2","32796","244","138593","1"
"05:21:46.420645","1.614397000","1.614397000","915","296","172.26.191.172","8081","100.64.0.2","32796","244","138837","1"
"05:21:46.422548","1.616300000","1.616300000","916","296","172.26.191.172","8081","100.64.0.2","32796","244","139081","1"
"05:21:46.422562","1.616314000","1.616314000","917","296","172.26.191.172","8081","100.64.0.2","32796","244","139325","1"
"05:21:46.426356","1.620108000","1.620108000","918","296","172.26.191.172","8081","100.64.0.2","32796","244","139569","1"
"05:21:46.426369","1.620121000","1.620121000","919","296","172.26.191.172","8081","100.64.0.2","32796","244","139813","1"
"05:21:46.432898","1.626650000","1.626650000","920","52","100.64.0.2","32796","172.26.191.172","8081","0","1","121269"
"05:21:46.432906","1.626658000","1.626658000","921","52","100.64.0.2","32796","172.26.191.172","8081","0","1","121757"
"05:21:46.433230","1.626982000","1.626982000","922","296","172.26.191.172","8081","100.64.0.2","32796","244","140057","1"
"05:21:46.433240","1.626992000","1.626992000","923","296","172.26.191.172","8081","100.64.0.2","32796","244","140301","1"
"05:21:46.435238","1.628990000","1.628990000","924","296","172.26.191.172","8081","100.64.0.2","32796","244","140545","1"
"05:21:46.435251","1.629003000","1.629003000","925","296","172.26.191.172","8081","100.64.0.2","32796","244","140789","1"
"05:21:46.444200","1.637952000","1.637952000","926","52","100.64.0.2","32796","172.26.191.172","8081","0","1","122245"
"05:21:46.444211","1.637963000","1.637963000","927","52","100.64.0.2","32796","172.26.191.172","8081","0","1","123221"
"05:21:46.444569","1.638321000","1.638321000","928","296","172.26.191.172","8081","100.64.0.2","32796","244","141033","1"
"05:21:46.444579","1.638331000","1.638331000","929","296","172.26.191.172","8081","100.64.0.2","32796","244","141277","1"
"05:21:46.446548","1.640300000","1.640300000","930","296","172.26.191.172","8081","100.64.0.2","32796","244","141521","1"
"05:21:46.446562","1.640314000","1.640314000","931","296","172.26.191.172","8081","100.64.0.2","32796","244","141765","1"
"05:21:46.450282","1.644034000","1.644034000","932","296","172.26.191.172","8081","100.64.0.2","32796","244","142009","1"
"05:21:46.450294","1.644046000","1.644046000","933","296","172.26.191.172","8081","100.64.0.2","32796","244","142253","1"
"05:21:46.457912","1.651664000","1.651664000","934","52","100.64.0.2","32796","172.26.191.172","8081","0","1","123709"
"05:21:46.457919","1.651671000","1.651671000","935","52","100.64.0.2","32796","172.26.191.172","8081","0","1","124441"
"05:21:46.458274","1.652026000","1.652026000","936","296","172.26.191.172","8081","100.64.0.2","32796","244","142497","1"
"05:21:46.458284","1.652036000","1.652036000","937","296","172.26.191.172","8081","100.64.0.2","32796","244","142741","1"
"05:21:46.460274","1.654026000","1.654026000","938","296","172.26.191.172","8081","100.64.0.2","32796","244","142985","1"
"05:21:46.460289","1.654041000","1.654041000","939","296","172.26.191.172","8081","100.64.0.2","32796","244","143229","1"
"05:21:46.464095","1.657847000","1.657847000","940","296","172.26.191.172","8081","100.64.0.2","32796","244","143473","1"
"05:21:46.464109","1.657861000","1.657861000","941","296","172.26.191.172","8081","100.64.0.2","32796","244","143717","1"
"05:21:46.470052","1.663804000","1.663804000","942","52","100.64.0.2","32796","172.26.191.172","8081","0","1","124929"
"05:21:46.470063","1.663815000","1.663815000","943","52","100.64.0.2","32796","172.26.191.172","8081","0","1","125417"
"05:21:46.470433","1.664185000","1.664185000","944","296","172.26.191.172","8081","100.64.0.2","32796","244","143961","1"
"05:21:46.470446","1.664198000","1.664198000","945","296","172.26.191.172","8081","100.64.0.2","32796","244","144205","1"
"05:21:46.472374","1.666126000","1.666126000","946","296","172.26.191.172","8081","100.64.0.2","32796","244","144449","1"
"05:21:46.472387","1.666139000","1.666139000","947","296","172.26.191.172","8081","100.64.0.2","32796","244","144693","1"
"05:21:46.481742","1.675494000","1.675494000","948","52","100.64.0.2","32796","172.26.191.172","8081","0","1","125905"
"05:21:46.481751","1.675503000","1.675503000","949","52","100.64.0.2","32796","172.26.191.172","8081","0","1","126881"
"05:21:46.482050","1.675802000","1.675802000","950","296","172.26.191.172","8081","100.64.0.2","32796","244","144937","1"
"05:21:46.482058","1.675810000","1.675810000","951","296","172.26.191.172","8081","100.64.0.2","32796","244","145181","1"
"05:21:46.484004","1.677756000","1.677756000","952","296","172.26.191.172","8081","100.64.0.2","32796","244","145425","1"
"05:21:46.484014","1.677766000","1.677766000","953","296","172.26.191.172","8081","100.64.0.2","32796","244","145669","1"
"05:21:46.487823","1.681575000","1.681575000","954","296","172.26.191.172","8081","100.64.0.2","32796","244","145913","1"
"05:21:46.487832","1.681584000","1.681584000","955","296","172.26.191.172","8081","100.64.0.2","32796","244","146157","1"
"05:21:46.493892","1.687644000","1.687644000","956","52","100.64.0.2","32796","172.26.191.172","8081","0","1","127369"
"05:21:46.493899","1.687651000","1.687651000","957","52","100.64.0.2","32796","172.26.191.172","8081","0","1","128101"
"05:21:46.494201","1.687953000","1.687953000","958","296","172.26.191.172","8081","100.64.0.2","32796","244","146401","1"
"05:21:46.494208","1.687960000","1.687960000","959","296","172.26.191.172","8081","100.64.0.2","32796","244","146645","1"
"05:21:46.496139","1.689891000","1.689891000","960","296","172.26.191.172","8081","100.64.0.2","32796","244","146889","1"
"05:21:46.496150","1.689902000","1.689902000","961","296","172.26.191.172","8081","100.64.0.2","32796","244","147133","1"
"05:21:46.499925","1.693677000","1.693677000","962","296","172.26.191.172","8081","100.64.0.2","32796","244","147377","1"
"05:21:46.499933","1.693685000","1.693685000","963","296","172.26.191.172","8081","100.64.0.2","32796","244","147621","1"
"05:21:46.505285","1.699037000","1.699037000","964","52","100.64.0.2","32796","172.26.191.172","8081","0","1","128589"
"05:21:46.505291","1.699043000","1.699043000","965","52","100.64.0.2","32796","172.26.191.172","8081","0","1","129321"
"05:21:46.505642","1.699394000","1.699394000","966","296","172.26.191.172","8081","100.64.0.2","32796","244","147865","1"
"05:21:46.505650","1.699402000","1.699402000","967","296","172.26.191.172","8081","100.64.0.2","32796","244","148109","1"
"05:21:46.507573","1.701325000","1.701325000","968","296","172.26.191.172","8081","100.64.0.2","32796","244","148353","1"
"05:21:46.507582","1.701334000","1.701334000","969","296","172.26.191.172","8081","100.64.0.2","32796","244","148597","1"
"05:21:46.517236","1.710988000","1.710988000","970","52","100.64.0.2","32796","172.26.191.172","8081","0","1","129809"
"05:21:46.517247","1.710999000","1.710999000","971","52","100.64.0.2","32796","172.26.191.172","8081","0","1","130541"
"05:21:46.517577","1.711329000","1.711329000","972","296","172.26.191.172","8081","100.64.0.2","32796","244","148841","1"
"05:21:46.517587","1.711339000","1.711339000","973","296","172.26.191.172","8081","100.64.0.2","32796","244","149085","1"
"05:21:46.519580","1.713332000","1.713332000","974","296","172.26.191.172","8081","100.64.0.2","32796","244","149329","1"
"05:21:46.519592","1.713344000","1.713344000","975","296","172.26.191.172","8081","100.64.0.2","32796","244","149573","1"
"05:21:46.523361","1.717113000","1.717113000","976","296","172.26.191.172","8081","100.64.0.2","32796","244","149817","1"
"05:21:46.523373","1.717125000","1.717125000","977","296","172.26.191.172","8081","100.64.0.2","32796","244","150061","1"
"05:21:46.529204","1.722956000","1.722956000","978","52","100.64.0.2","32796","172.26.191.172","8081","0","1","131029"
"05:21:46.529215","1.722967000","1.722967000","979","52","100.64.0.2","32796","172.26.191.172","8081","0","1","131761"
"05:21:46.529522","1.723274000","1.723274000","980","296","172.26.191.172","8081","100.64.0.2","32796","244","150305","1"
"05:21:46.529534","1.723286000","1.723286000","981","296","172.26.191.172","8081","100.64.0.2","32796","244","150549","1"
"05:21:46.531534","1.725286000","1.725286000","982","296","172.26.191.172","8081","100.64.0.2","32796","244","150793","1"
"05:21:46.531542","1.725294000","1.725294000","983","296","172.26.191.172","8081","100.64.0.2","32796","244","151037","1"
"05:21:46.535347","1.729099000","1.729099000","984","296","172.26.191.172","8081","100.64.0.2","32796","244","151281","1"
"05:21:46.535359","1.729111000","1.729111000","985","296","172.26.191.172","8081","100.64.0.2","32796","244","151525","1"
"05:21:46.541963","1.735715000","1.735715000","986","52","100.64.0.2","32796","172.26.191.172","8081","0","1","132249"
"05:21:46.541973","1.735725000","1.735725000","987","52","100.64.0.2","32796","172.26.191.172","8081","0","1","133225"
"05:21:46.542326","1.736078000","1.736078000","988","296","172.26.191.172","8081","100.64.0.2","32796","244","151769","1"
"05:21:46.542336","1.736088000","1.736088000","989","296","172.26.191.172","8081","100.64.0.2","32796","244","152013","1"
"05:21:46.544280","1.738032000","1.738032000","990","296","172.26.191.172","8081","100.64.0.2","32796","244","152257","1"
"05:21:46.544296","1.738048000","1.738048000","991","296","172.26.191.172","8081","100.64.0.2","32796","244","152501","1"
"05:21:46.548095","1.741847000","1.741847000","992","296","172.26.191.172","8081","100.64.0.2","32796","244","152745","1"
"05:21:46.548110","1.741862000","1.741862000","993","296","172.26.191.172","8081","100.64.0.2","32796","244","152989","1"
"05:21:46.554098","1.747850000","1.747850000","994","52","100.64.0.2","32796","172.26.191.172","8081","0","1","133713"
"05:21:46.554109","1.747861000","1.747861000","995","52","100.64.0.2","32796","172.26.191.172","8081","0","1","134445"
"05:21:46.554471","1.748223000","1.748223000","996","296","172.26.191.172","8081","100.64.0.2","32796","244","153233","1"
"05:21:46.554484","1.748236000","1.748236000","997","296","172.26.191.172","8081","100.64.0.2","32796","244","153477","1"
"05:21:46.556444","1.750196000","1.750196000","998","296","172.26.191.172","8081","100.64.0.2","32796","244","153721","1"
"05:21:46.556459","1.750211000","1.750211000","999","296","172.26.191.172","8081","100.64.0.2","32796","244","153965","1"
"05:21:46.565820","1.759572000","1.759572000","1000","52","100.64.0.2","32796","172.26.191.172","8081","0","1","134933"
"05:21:46.565828","1.759580000","1.759580000","1001","52","100.64.0.2","32796","172.26.191.172","8081","0","1","135665"
"05:21:46.566196","1.759948000","1.759948000","1002","296","172.26.191.172","8081","100.64.0.2","32796","244","154209","1"
"05:21:46.566208","1.759960000","1.759960000","1003","296","172.26.191.172","8081","100.64.0.2","32796","244","154453","1"
"05:21:46.568110","1.761862000","1.761862000","1004","296","172.26.191.172","8081","100.64.0.2","32796","244","154697","1"
"05:21:46.568122","1.761874000","1.761874000","1005","296","172.26.191.172","8081","100.64.0.2","32796","244","154941","1"
"05:21:46.571940","1.765692000","1.765692000","1006","296","172.26.191.172","8081","100.64.0.2","32796","244","155185","1"
"05:21:46.571954","1.765706000","1.765706000","1007","296","172.26.191.172","8081","100.64.0.2","32796","244","155429","1"
"05:21:46.577187","1.770939000","1.770939000","1008","52","100.64.0.2","32796","172.26.191.172","8081","0","1","136153"
"05:21:46.577198","1.770950000","1.770950000","1009","52","100.64.0.2","32796","172.26.191.172","8081","0","1","136885"
"05:21:46.577672","1.771424000","1.771424000","1010","296","172.26.191.172","8081","100.64.0.2","32796","244","155673","1"
"05:21:46.577691","1.771443000","1.771443000","1011","296","172.26.191.172","8081","100.64.0.2","32796","244","155917","1"
"05:21:46.579490","1.773242000","1.773242000","1012","296","172.26.191.172","8081","100.64.0.2","32796","244","156161","1"
"05:21:46.579505","1.773257000","1.773257000","1013","296","172.26.191.172","8081","100.64.0.2","32796","244","156405","1"
"05:21:46.589730","1.783482000","1.783482000","1014","52","100.64.0.2","32796","172.26.191.172","8081","0","1","137373"
"05:21:46.589742","1.783494000","1.783494000","1015","52","100.64.0.2","32796","172.26.191.172","8081","0","1","138105"
"05:21:46.590196","1.783948000","1.783948000","1016","296","172.26.191.172","8081","100.64.0.2","32796","244","156649","1"
"05:21:46.590215","1.783967000","1.783967000","1017","296","172.26.191.172","8081","100.64.0.2","32796","244","156893","1"
"05:21:46.592063","1.785815000","1.785815000","1018","296","172.26.191.172","8081","100.64.0.2","32796","244","157137","1"
"05:21:46.592080","1.785832000","1.785832000","1019","296","172.26.191.172","8081","100.64.0.2","32796","244","157381","1"
"05:21:46.595869","1.789621000","1.789621000","1020","296","172.26.191.172","8081","100.64.0.2","32796","244","157625","1"
"05:21:46.595888","1.789640000","1.789640000","1021","296","172.26.191.172","8081","100.64.0.2","32796","244","157869","1"
"05:21:46.601377","1.795129000","1.795129000","1022","52","100.64.0.2","32796","172.26.191.172","8081","0","1","138593"
"05:21:46.601389","1.795141000","1.795141000","1023","52","100.64.0.2","32796","172.26.191.172","8081","0","1","139325"
"05:21:46.601748","1.795500000","1.795500000","1024","296","172.26.191.172","8081","100.64.0.2","32796","244","158113","1"
"05:21:46.601761","1.795513000","1.795513000","1025","296","172.26.191.172","8081","100.64.0.2","32796","244","158357","1"
"05:21:46.603757","1.797509000","1.797509000","1026","296","172.26.191.172","8081","100.64.0.2","32796","244","158601","1"
"05:21:46.603775","1.797527000","1.797527000","1027","296","172.26.191.172","8081","100.64.0.2","32796","244","158845","1"
"05:21:46.607524","1.801276000","1.801276000","1028","296","172.26.191.172","8081","100.64.0.2","32796","244","159089","1"
"05:21:46.607542","1.801294000","1.801294000","1029","296","172.26.191.172","8081","100.64.0.2","32796","244","159333","1"
"05:21:46.613435","1.807187000","1.807187000","1030","52","100.64.0.2","32796","172.26.191.172","8081","0","1","139813"
"05:21:46.613448","1.807200000","1.807200000","1031","52","100.64.0.2","32796","172.26.191.172","8081","0","1","140545"
"05:21:46.613854","1.807606000","1.807606000","1032","296","172.26.191.172","8081","100.64.0.2","32796","244","159577","1"
"05:21:46.613867","1.807619000","1.807619000","1033","296","172.26.191.172","8081","100.64.0.2","32796","244","159821","1"
"05:21:46.615746","1.809498000","1.809498000","1034","296","172.26.191.172","8081","100.64.0.2","32796","244","160065","1"
"05:21:46.615763","1.809515000","1.809515000","1035","296","172.26.191.172","8081","100.64.0.2","32796","244","160309","1"
"05:21:46.625323","1.819075000","1.819075000","1036","52","100.64.0.2","32796","172.26.191.172","8081","0","1","141033"
"05:21:46.625336","1.819088000","1.819088000","1037","52","100.64.0.2","32796","172.26.191.172","8081","0","1","141765"
"05:21:46.625799","1.819551000","1.819551000","1038","296","172.26.191.172","8081","100.64.0.2","32796","244","160553","1"
"05:21:46.625817","1.819569000","1.819569000","1039","296","172.26.191.172","8081","100.64.0.2","32796","244","160797","1"
"05:21:46.627736","1.821488000","1.821488000","1040","296","172.26.191.172","8081","100.64.0.2","32796","244","161041","1"
"05:21:46.627754","1.821506000","1.821506000","1041","296","172.26.191.172","8081","100.64.0.2","32796","244","161285","1"
"05:21:46.631414","1.825166000","1.825166000","1042","296","172.26.191.172","8081","100.64.0.2","32796","244","161529","1"
"05:21:46.631428","1.825180000","1.825180000","1043","296","172.26.191.172","8081","100.64.0.2","32796","244","161773","1"
"05:21:46.637507","1.831259000","1.831259000","1044","52","100.64.0.2","32796","172.26.191.172","8081","0","1","142253"
"05:21:46.637519","1.831271000","1.831271000","1045","52","100.64.0.2","32796","172.26.191.172","8081","0","1","142985"
"05:21:46.637918","1.831670000","1.831670000","1046","296","172.26.191.172","8081","100.64.0.2","32796","244","162017","1"
"05:21:46.637930","1.831682000","1.831682000","1047","296","172.26.191.172","8081","100.64.0.2","32796","244","162261","1"
"05:21:46.639833","1.833585000","1.833585000","1048","296","172.26.191.172","8081","100.64.0.2","32796","244","162505","1"
"05:21:46.639849","1.833601000","1.833601000","1049","296","172.26.191.172","8081","100.64.0.2","32796","244","162749","1"
"05:21:46.649221","1.842973000","1.842973000","1050","52","100.64.0.2","32796","172.26.191.172","8081","0","1","143473"
"05:21:46.649233","1.842985000","1.842985000","1051","52","100.64.0.2","32796","172.26.191.172","8081","0","1","144205"
"05:21:46.649597","1.843349000","1.843349000","1052","296","172.26.191.172","8081","100.64.0.2","32796","244","162993","1"
"05:21:46.649613","1.843365000","1.843365000","1053","296","172.26.191.172","8081","100.64.0.2","32796","244","163237","1"
"05:21:46.651609","1.845361000","1.845361000","1054","296","172.26.191.172","8081","100.64.0.2","32796","244","163481","1"
"05:21:46.651627","1.845379000","1.845379000","1055","296","172.26.191.172","8081","100.64.0.2","32796","244","163725","1"
"05:21:46.655277","1.849029000","1.849029000","1056","296","172.26.191.172","8081","100.64.0.2","32796","244","163969","1"
"05:21:46.655291","1.849043000","1.849043000","1057","296","172.26.191.172","8081","100.64.0.2","32796","244","164213","1"
"05:21:46.661334","1.855086000","1.855086000","1058","52","100.64.0.2","32796","172.26.191.172","8081","0","1","144693"
